"pseudoid","term","sbjct_cd","catalog_nbr","class_section_cd","crse_ld","grade_cd","grade_basis_cd","grade_basis_ld","taken_unit","grade_pts","buffett_class","nba_program_id","course_descript","course_sect","term_course_sect","term_course","gr_course","race","gender","actcomp","hsgpa","efc","pared","cohort","t1sesa7scale","t1seaa7scale","t1matcamp7scale","t1sobcamp7scale","t1matlc7scale","t1valid7scale","t1apac4scale","t1apilc5scale","t1spilc5scale","t1engsac5scale","t1fcrlc5scale","t1fncrlc5scale","t1felc5scale","t1resiliency4scale","t1sob7scale","firstgen","sem1_cume_gpa","sem2_cume_gpa","sem3_cume_gpa","sem4_cume_gpa","sem5_cume_gpa","sem6_cume_gpa","sem7_cume_gpa","sem8_cume_gpa","sem1_term_attempted_credits_all","sem2_term_attempted_credits_all","sem3_term_attempted_credits_all","sem4_term_attempted_credits_all","sem5_term_attempted_credits_all","sem6_term_attempted_credits_all","sem8_term_attempted_credits_all","sem1_campus","sem2_campus","sem3_campus","sem4_campus","sem5_campus","sem6_campus","sem7_campus","sem8_campus","year1_persist","year2_persist","sem1_curr_pass_gpa_hrs","sem2_curr_pass_gpa_hrs","nvals","year1_creditsearned","act_cat","z_hsgpa","z_sem1_cume_gpa","z_year1_creditsearned"
1067,1161,"POLS","100","001","POWER & POL IN AMER","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","POLS-100-001","POLS-100-001","1161-10646","1161-10646",3.32999992370605,4,1,22,3.6716001033783,5149,"Yes, a Bachelor's (4 year) degree.",2015,4.98552036199095,4.43788819875776,4.77232142857143,4.23228995057661,,,3.162102957,3.991133005,3.266266266,3.434782609,2.908396947,2.334637965,3.465986395,,4.822335025,0,4,3.3840000629425,3.0460000038147,2.91000008583069,2.91199994087219,2.8989999294281,,2.97099995613098,13,12,16,16,12,12,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,8,12,25,20,1,0.313172339004117,1.14167543112806,-1.00038579076002
1435,1158,"ENGL","1200","011","AUTOBIO READING AND WRITING","D","GRD","Graded",3,3,"Y","BUFFETT","ENGL-1200-011","ENGL-1200-011","1158-4939","1158-4939",1,4,2,14,2.79999995231628,570,"No. He or she never attended college.",2015,,,,,,,,,,,,,,,,1,0.453999996185303,0.453999996185303,,,,,,,11,0,,,,,,"NEUNO","NEUNO",,,,,,,0,0,5,0,10,5,0,-1.8771256730352,-4.74302975782844,-3.80304788298204
1400,1158,"AGRI","103","550","INTRO AG&NAT RES SYS","A","GRD","Graded",3,12,"Y","BUFFETT","AGRI-103-550","AGRI-103-550","1158-392","1158-392",4,4,1,22,3.67000007629395,348,"Yes, a Bachelor's (4 year) degree.",2015,4.27420814479638,4.34006211180124,2.94196428571429,3.99011532125206,,,4,2.615763547,2.225225225,3.175687666,3.675572519,2.162426614,2.360544218,,4.553299492,0,3.69300007820129,3.72399997711182,3.57500004768372,3.37800002098083,3.43099999427795,3.40100002288818,,3.22099995613098,14,16,15,15,16,18,13,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,13,16,19,29,1,0.309151531828037,0.632198829076572,0.681211464573186
1115,1161,"POLS","100","001","POWER & POL IN AMER","C-","GRD","Graded",3,5.01000022888184,"Y","BUFFETT","POLS-100-001","POLS-100-001","1161-10646","1161-10646",1.67000007629395,1,1,24,3,0,"No. He or she never attended college.",2015,4.98552036199095,4.65683229813665,5.36607142857143,3.57001647446458,,,4,3.242364532,2.961961962,3.434782609,3.175572519,2.647749511,3.037414966,,4.822335025,1,1.52499997615814,1.46800005435944,,,,,,,15,6,,,,,,"NEUNL","NEUNL",,,,,,,0,0,8,6,25,14,1,-1.37453316394069,-2.96566959631169,-2.12145062764883
1426,1161,"SOC","1010","007","INTRODUCTORY SOCIOLOGY","F","GRD","Graded",3,0,"Y","BUFFETT","SOC-1010-007","SOC-1010-007","1161-11643","1161-11643",0,3,2,20,3.09999990463257,339,"No. He or she never attended college.",2015,,,,,,,,,,,,,,,,1,2.85800004005432,2.70700001716614,2.69000005722046,2.63000011444092,2.76699995994568,2.93199992179871,,3.30100011825562,14,9,12,7,8,13,17,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,11,3,20,14,1,-1.12323720896184,-0.753511563471737,-2.12145062764883
1321,1161,"WMNS","101","003","INTRO WOMEN & GENDER","A","GRD","Graded",3,12,"Y","BUFFETT","WMNS-101-003","WMNS-101-003","1161-13266","1161-13266",4,4,2,22,3.12199997901917,5149,"Yes, an Associate's (2 year) degree.",2015,6.76651583710407,5.34627329192547,5.67857142857143,5.66556836902801,,,3.162102957,3.084729064,3.266266266,3.676131322,2.442748092,1.649706458,4.534013605,,6.172588832,1,2.84899997711182,3.04800009727478,3.11100006103516,3.23099994659424,,,,,11,10,12,6,,,,"NEUNL","NEUNL","NEUNL","NEUNL",,,,,1,0,11,10,22,21,1,-1.06795185921177,-0.768447467882825,-0.813541651278556
1497,1158,"CMST","1110","011","PUBLIC SPEAKING FUNDS","A","GRD","Graded",3,12,"Y","BUFFETT","CMST-1110-011","CMST-1110-011","1158-3058","1158-3058",4,3,2,15,3.8199999332428,941,"No. He or she never attended college.",2015,5.15927601809955,5.07142857142857,5.67857142857143,4.78583196046128,,,2.833515882,3.577339901,3.266266266,3.55190772,3.175572519,2.334637965,3.465986395,,6.847715736,1,3.81500005722046,3.82599997520447,3.83599996566772,3.8659999370575,3.89100003242493,3.90499997138977,,3.90599989891052,12,13,12,12,12,12,9,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,12,13,20,25,0,0.686095464296309,0.834661860327088,-0.066165093352685
1110,1158,"AGRI","103","550","INTRO AG&NAT RES SYS","A","GRD","Graded",3,12,"Y","BUFFETT","AGRI-103-550","AGRI-103-550","1158-392","1158-392",4,4,2,29,4.08139991760254,9792,"Yes, a Bachelor's (4 year) degree.",2015,5.64796380090498,4.91770186335404,4.42857142857143,4.50411861614498,,,2.47864184,3.084729064,2.52952953,2.984028394,2.660305344,1.168297456,2.867346939,,4.553299492,0,4,3.90300011634827,3.85500001907349,3.82999992370605,3.77900004386902,3.80999994277954,,3.84699988365173,16,16,16,17,14,13,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,15,16,19,31,2,1.3429836777651,1.14167543112806,1.05489974353612
1516,1158,"PHIL","106","450","PHIL&CURRENT ISSUES","A+","GRD","Graded",3,12,"Y","BUFFETT","PHIL-106-450","PHIL-106-450","1158-10219","1158-10219",4,4,2,30,4.1428599357605,5913,"Yes, a Bachelor's (4 year) degree.",2015,4.36651583710407,4.43788819875776,5.67857142857143,3.77265238879736,,,2.47864184,2.927093596,3.266266266,3.676131322,2.442748092,1.649706458,3.465986395,,4.304568528,0,3.91700005531311,3.96399998664856,3.97900009155273,3.98499989509583,3.97699999809265,3.9779999256134,,,13,16,15,22,18,15,,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,,1,1,12,16,25,28,2,1.49743036461715,1.00393425666202,0.494367325091718
1440,1161,"CSP","188","02","GS Portal","A+","GRD","Traditional Grades",3,12,"Y","BUFFETT","CSP-188-02","CSP-188-02","1161-3912","1161-3912",4,3,1,18,4.33839988708496,0,"No. He or she never attended college.",2015,5.64796380090498,4.78260869565217,5.67857142857143,6.11037891268534,,,1.982475356,3.991133005,4.7997998,3.910381544,3.938931298,4.381604697,3.945578231,,5.715736041,1,3.91700005531311,3.86800003051758,3.86100006103516,3.83500003814697,3.82100009918213,3.82200002670288,,3.86500000953674,13,16,13,16,12,12.5,15.5,"NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK",1,1,12,16,15,28,0,1.98881482128387,1.00393425666202,0.494367325091718
1301,1161,"ANTH","110","003","INTRO TO ANTHRO","A","GRD","Graded",3,12,"Y","BUFFETT","ANTH-110-003","ANTH-110-003","1161-656","1161-656",4,5,2,23,3.81900000572205,6956,"Yes, an Associate's (2 year) degree.",2015,6.76651583710407,4.84782608695652,4.77232142857143,4.78583196046128,,,4,3.084729064,2.813813814,3.07985803,2.908396947,1.954990215,5,,6.847715736,1,4,4,3.96199989318848,3.97099995613098,3.9760000705719,3.97900009155273,,3.95499992370605,14,14,14,14,13,13,11,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,13,14,25,27,1,0.683582684487566,1.14167543112806,0.307523185610251
1421,1161,"THEA","1010","002","INTRODUCTION TO THEATRE","B-","GRD","Graded",3,8.01000022888184,"Y","BUFFETT","THEA-1010-002","THEA-1010-002","1161-12864","1161-12864",2.67000007629395,2,2,15,3.40000009536743,0,"No. He or she never attended college.",2015,5.3710407239819,4.84782608695652,4.42857142857143,4.50411861614498,,,2.186199343,2.462068966,2.961961962,2.891748004,2.442748092,2.334637965,3.465986395,,4.553299492,1,3.03600001335144,3.15799999237061,2.7039999961853,2.88599991798401,2.88800001144409,2.94400000572205,,2.92600011825562,9,12,11,12,13,12,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,9,12,19,21,0,-0.369348145751668,-0.45811467532486,-0.813541651278556
1470,1161,"ENGL","151","052","WRITING AND ARGUMENT","C-","GRD","Graded",3,5.01000022888184,"Y","BUFFETT","ENGL-151-052","ENGL-151-052","1161-5031","1161-5031",1.67000007629395,3,1,13,3.21300005912781,3,"No. He or she never attended college.",2015,3.94841628959276,3.99534161490683,4.42857142857143,3.77265238879736,,,2.186199343,3.242364532,3.266266266,3.55190772,2.908396947,2.960861057,2.588435374,,3.862944162,1,1.08200001716614,1.04100000858307,,,,,,,15,12,,,,,,"NEUNL","NEUNL",,,,,,,0,0,9,9,19,18,0,-0.839272120785248,-3.70084279275369,-1.37407406972296
1029,1161,"PSYC","181","350","INTRO TO PSYCHOLOGY","F","GRD","Graded",4,0,"Y","BUFFETT","PSYC-181-350","PSYC-181-350","1161-11063","1161-11063",0,5,1,24,2.93866991996765,0,"No. He or she never attended college.",2015,,,,,,,,,,,,,,,,1,1.66700005531311,1.22800004482269,,,,,,,16,12,,,,,,"NEUNL","NEUNL",,,,,,,0,0,9,6,23,15,1,-1.52865332122771,-2.7300157323138,-1.93460648816736
1276,1158,"ENGL","1150","011","ENGLISH COMPOSITION I","B","GRD","Graded",3,9,"Y","BUFFETT","ENGL-1150-011","ENGL-1150-011","1158-4804","1158-4804",3,4,1,22,3.45099997520447,10,"Yes, a Bachelor's (4 year) degree.",2015,4.36651583710407,4.91770186335404,5.08035714285714,4.23228995057661,,,4,2.927093596,3.114114114,3.030168589,3.43129771,2.804305284,3.945578231,,4.822335025,0,3.07699990272522,3.27500009536743,3.31699991226196,3.41100001335144,3.36500000953674,3.31399989128113,,3.26799988746643,13,16,12,15,12,15,15,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,13,16,8,29,1,-0.241187388453501,-0.390073992446979,0.681211464573186
1055,1158,"ENGL","151","045","WRITING AND ARGUMENT","B","GRD","Graded",3,9,"Y","BUFFETT","ENGL-151-045","ENGL-151-045","1158-5028","1158-5028",3,4,2,23,3.59999990463257,837,"No. He or she attended college but did not complete a degree.",2015,4.70316742081448,5.24378881987578,4.42857142857143,3.99011532125206,,,2.833515882,3.577339901,2.961961962,3.491570541,3.43129771,3.11741683,3.945578231,,4.822335025,1,3.06200003623962,3.03299999237061,2.7720000743866,2.42300009727478,,,,,17,14,15,8,,,,"NEUNL","NEUNL","NEUNL","NEUNL",,,,,1,0,16,14,20,30,1,0.133243764206027,-0.41496677080188,0.868055604054654
1150,1161,"JMC","100","03","Global Media Literacy","C","GRD","Traditional Grades",3,6,"Y","BUFFETT","JMC-100-03","JMC-100-03","1161-7155","1161-7155",2,4,2,20,3.79410004615784,1778,"No. He or she never attended college.",2015,4.70316742081448,4.54503105590062,6.70535714285714,6.11037891268534,,,3.162102957,3.762561576,2.66966967,2.753327418,3.175572519,2.960861057,4.534013605,,6.847715736,1,3.20000004768372,2.84500002861023,2.59500002861023,2.63800001144409,2.70499992370605,2.74699997901917,,2.73399996757507,16,13,14,16,14,15,15,"NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK",,"NEUNK",1,1,15,13,21,28,1,0.62101003363741,-0.185951152486178,0.494367325091718
1391,1158,"ENGL","150","037","WRITING AND INQUIRY","C-","GRD","Graded",3,5.01000022888184,"Y","BUFFETT","ENGL-150-037","ENGL-150-037","1158-4964","1158-4964",1.67000007629395,5,2,17,2.81820011138916,0,"No. He or she never attended college.",2015,4.10045248868778,4.91770186335404,4.42857142857143,3.99011532125206,,,3.530120482,3.577339901,2.66966967,3.225377107,3.43129771,3.11741683,4.200680272,,4.304568528,1,1.77999997138977,1.86800003051758,2.89000010490417,2.70600008964539,2.78900003433228,2.67600011825562,,1.97300004959106,9,6,12,11,7,8,9,"NEUNL","NEUNL","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,6,6,19,12,0,-1.83138936586781,-2.54248860547437,-2.49513890661177
1514,1161,"LIFE","121L","116","FUND BIOLOGY LAB II","A","GRD","Graded",1,4,"Y","BUFFETT","LIFE-121L-116","LIFE-121L-116","1161-7626","1161-7626",4,4,2,23,3.81629991531372,3887,"No. He or she attended college but did not complete a degree.",2015,5.15927601809955,4.99223602484472,4.77232142857143,5.06260296540362,,,3.530120482,3.577339901,3.422422422,3.278615794,2.908396947,2.491193738,3.238095238,,5.385786802,1,3.33200001716614,3.3199999332428,3.12899994850159,3.16799998283386,3.22199988365173,3.20499992370605,,3.84800004959106,15,12,13,13,13,13,16,"NEUNL","NEUNL","NEUNK","NEUNK","NEUNK","NEUNK",,"UNMC",1,1,15,12,14,27,1,0.676797460039778,0.0331071962221315,0.307523185610251
1259,1161,"LLS","1010","001","INTRO CLS:SOCIAL SCIENCES","A-","GRD","Graded",3,11.0100002288818,"Y","BUFFETT","LLS-1010-001","LLS-1010-001","1161-7651","1161-7651",3.67000007629395,1,2,20,4.09999990463257,0,"Yes, a Bachelor's (4 year) degree.",2015,4.57828054298643,4.48913043478261,5.67857142857143,5.06260296540362,,,4,3.577339901,3.422422422,3.55190772,2.908396947,2.804305284,3.465986395,,4.304568528,0,3.49900007247925,3.3840000629425,3.49900007247925,3.33999991416931,,3.31900000572205,,3.06200003623962,14,12,12,15,,12,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,14,12,22,26,1,1.3897247373739,0.310249353864509,0.120679046128783
1520,1158,"ENGL","1200","004","AUTOBIO READING AND WRITING","B-","GRD","Graded",3,8.01000022888184,"Y","BUFFETT","ENGL-1200-004","ENGL-1200-004","1158-4932","1158-4932",2.67000007629395,4,2,23,3.14100003242493,3132,"Yes, a Bachelor's (4 year) degree.",2015,4.98552036199095,4.48913043478261,5.67857142857143,5.66556836902801,,,2.833515882,3.762561576,3.582582583,3.55190772,2.442748092,2.804305284,3.945578231,,5.715736041,0,3.33500003814697,3.36899995803833,3.51399993896484,3.61500000953674,3.71600008010864,3.73499989509583,,3.77099990844727,12,13,15,15,16,14,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,6,13,18,19,1,-1.02020544802475,0.0380858310258275,-1.18722993024149
1008,1158,"MATH","1310","001","INTERMEDIATE ALGEBRA","A+","GRD","Graded",3,12,"Y","BUFFETT","MATH-1310-001","MATH-1310-001","1158-7952","1158-7952",4,5,2,24,3.98000001907349,1111,"No. He or she attended college but did not complete a degree.",2015,4.46968325791855,4.65683229813665,4.42857142857143,3.99011532125206,,,3.530120482,3.577339901,3.970970971,3.328305235,3.43129771,2.647749511,3.707482993,,5.385786802,1,4,4,4,4,4,4,,4,14,15,13,13,0,17,0,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,14,15,10,29,1,1.08816959139928,1.14167543112806,0.681211464573186
